xline_all_values,yline_all_values,X_all_values,obj1,obj2,obj3,inc
1.856929919831432e-08,0.588300857069736,"[1, 1, 0, 1, 0, 1, np.float64(0.17426214912487487), np.float64(0.4884173554304628), np.float64(0.6867360146943233), np.float64(0.05023649423837459), 0, 1, 0, np.float64(0.5823797647887922), np.float64(0.14996367597874605), 0, np.float64(0.3802699689906294), np.float64(0.790466177399118), 1, np.float64(0.6804836083530301), np.float64(0.022746894352608904), 1, 1, 1, 1]",0.7087698076220896,1.204774392395749,38168904.49406029,0
1.8453491492833654e-08,0.589676187259449,"[1, 1, 0, 1, 0, 1, np.float64(0.21962274012794114), np.float64(0.4653425483077243), np.float64(0.6819948667817491), np.float64(0.08861605846178466), 0, 1, 0, np.float64(0.6001042784707981), np.float64(0.18606373564383444), 0, np.float64(0.3573983005338973), np.float64(0.7961921918927998), 1, np.float64(0.6825880936900088), np.float64(0.04575394316190118), 1, np.float64(0.9466836926262189), np.float64(0.9880010696838066), 1]",0.707400235578892,1.1996418557557353,38334221.78418693,0
1.8212363932751217e-08,0.60712583121752,"[1, 1, 0, 1, np.float64(0.15025794120298536), 1, np.float64(0.40222255433794096), np.float64(0.3724545281040458), np.float64(0.6629092969328105), np.float64(0.2431136331556792), 0, 1, np.float64(0.1311295937476546), np.float64(0.6714546033613644), np.float64(0.33138512679082044), 0, np.float64(0.2653280184119187), np.float64(0.8192423585592652), np.float64(0.7829290033129175), np.float64(0.6910597344478203), np.float64(0.1383692011468154), 1, np.float64(0.6718691239792715), np.float64(0.8093069131700408), 1]",0.6879468152788712,1.133120647987048,37773614.55213068,0
1.8210841858439793e-08,0.6081647244655995,"[1, 1, 0, 1, np.float64(0.16043634851042834), 1, np.float64(0.4104460936329431), np.float64(0.3682712364206193), np.float64(0.662049761920142), np.float64(0.2500715639836735), 0, 1, np.float64(0.10932070091608545), np.float64(0.674667926458035), np.float64(0.3379298003200456), 0, np.float64(0.26118155426458245), np.float64(0.8202804425910487), np.float64(0.7685492403433981), np.float64(0.6914412620576178), np.float64(0.14254020874970266), np.float64(0.9813107681433416), np.float64(0.6590975196281743), np.float64(0.8004033420173762), 1]",0.6875699564920486,1.1305653367123902,37756077.4969552,0
1.820372574750059e-08,0.6089370642972339,"[1, 1, 0, 1, np.float64(0.16176492155994324), 1, np.float64(0.427979127515373), np.float64(0.3593522306015338), np.float64(0.6602171864365652), np.float64(0.2649062516506938), 0, 1, np.float64(0.11956249408580144), np.float64(0.6815189063959991), np.float64(0.35188340090745746), 0, np.float64(0.25234106675919526), np.float64(0.8224936943126195), np.float64(0.7652799079564783), np.float64(0.6922546997113695), np.float64(0.15143302423971183), np.float64(0.9558307811600907), np.float64(0.6339162663916013), np.float64(0.785858288462512), 1]",0.6872403773557988,1.1285901575870303,37752731.87963504,0
1.8639971430634688e-08,0.5855580490058567,"[1, 1, 0, 1, 0, 1, np.float64(0.10282135922757049), np.float64(0.5247590875623247), np.float64(0.6942030988835781), 0, 0, 1, 0, np.float64(0.5544644923025389), np.float64(0.09310778585951465), 0, np.float64(0.4162917673112851), np.float64(0.7814479748284243), 1, np.float64(0.6771691432749429), 0, 1, 1, 1, 1]",0.7112164526354717,1.214595980437728,38155447.570407294,0
1.859239702244163e-08,0.5862085745877992,"[1, 1, 0, 1, 0, 1, np.float64(0.11923543548220625), np.float64(0.5164092923921507), np.float64(0.6924874783052166), np.float64(0.0036784304311980893), 0, 1, np.float64(0.04619607816006456), np.float64(0.5608782429331933), np.float64(0.10617086813063419), 0, np.float64(0.408015479418692), np.float64(0.7835199769001806), 1, np.float64(0.6779306673652177), 0, np.float64(0.896732019907065), 1, 1, 1]",0.7122105089248317,1.214943860938289,38306545.84587293,0
1.827765680782764e-08,0.6057761875583201,"[1, 1, 0, 1, np.float64(0.11936967431820908), 1, np.float64(0.3481616599437389), np.float64(0.39995515548662597), np.float64(0.6685598118608818), np.float64(0.19737274833702656), 0, 1, np.float64(0.10169227584884542), np.float64(0.6503304724547204), np.float64(0.2883609626425444), 0, np.float64(0.29258654449626836), np.float64(0.8124180765559361), np.float64(0.8278755955552006), np.float64(0.6885516022334744), np.float64(0.11094932833437073), np.float64(0.941128044667253), np.float64(0.748753460182756), np.float64(0.8525107304787671), 1]",0.6910054942941326,1.1406943826553222,37806021.94030696,0
1.8276872070590953e-08,0.6058159051849424,"[1, 1, 0, 1, np.float64(0.11998638681628426), 1, np.float64(0.34853885127088186), np.float64(0.3997632793022613), np.float64(0.6685203873332516), np.float64(0.19769188965429066), 0, 1, np.float64(0.10221631355816285), np.float64(0.650477858824493), np.float64(0.2886611489742017), 0, np.float64(0.2923963574905791), np.float64(0.8124656906402845), np.float64(0.8270097651732994), np.float64(0.6885691018647547), np.float64(0.11114064108145186), np.float64(0.9414132802779079), np.float64(0.7481382292074102), np.float64(0.8520385862608267), 1]",0.6909390889941622,1.1405099850972606,37804011.88592561,0
1.8274263000586226e-08,0.6059472216174814,"[1, 1, 0, 1, np.float64(0.1220543762800103), 1, np.float64(0.3498036670363724), np.float64(0.39911987102231805), np.float64(0.668388187145958), np.float64(0.19876204938609718), 0, 1, np.float64(0.1039735415450221), np.float64(0.6509720817577687), np.float64(0.2896677479534008), 0, np.float64(0.2917586134443167), np.float64(0.8126253524357965), np.float64(0.8241064218605985), np.float64(0.6886277824545265), np.float64(0.11178216001689599), np.float64(0.9423697457936142), np.float64(0.7460752076556436), np.float64(0.8504553699791599), 1]",0.6907173942383369,1.1398969573531088,37797277.746094555,0
