xline_all_values,yline_all_values,X_all_values,obj1,obj2,obj3,inc
0.04447361790543581,0.010845282831731947,"[0.9704934550279889, 0.8910787135005358, 0.8533701347680959, 0.5739492322087575, 0.6034548189653212, 0.12565650307604082, 0.242566790553561, 0.27502729770373224, 0.0074410111273258694, 0.6299776087391084, 0.8467529008310445, 0.826430855698433, 0.7750862502767444, 0.5586139290855636, 0.5279483957472237, 0.7379464344839656, 0.3248210576030165, 0.7241908493779167, 0.4120736012585672, 0.0478994623911394, 0.8667049787404955, 0.23149383031970627, 0.45507102327412696, 0.03669537522877797, 0.2765721560648974]",0.134732864028396,0.04447361790543581,0.010845282831731947,0
0.048543602471928425,0.01058863931599218,"[0.6593871062982689, 0.9162809934904361, 0.7899227183933987, 0.35726115753041954, 0.7706046252635654, 0.8604509310365055, 0.3142471312108519, 0.20012051566289946, 0.7292849606247113, 0.37015726896009593, 0.8272950979264152, 0.8373136867836755, 0.46648792885457235, 0.22297448802130382, 0.7075130428588599, 0.5248249380139051, 0.41229777121568645, 0.8692663998145892, 0.4319175747744224, 0.02630413514672647, 0.4407021173480522, 0.4278811741548203, 0.633147253544431, 0.6055498072325233, 0.5807674291966832]",0.12548197202491226,0.048543602471928425,0.01058863931599218,0
0.040449782896634756,0.01120746442061903,"[0.8380627732642397, 0.5611982835472875, 0.2892344481363889, 0.6856006217303697, 0.43455427831755467, 0.4631078121831269, 0.14302764212198926, 0.22362903478066887, 0.6604599670356796, 0.8242425467831397, 0.06248264413185123, 0.03611625754905745, 0.2217204675960791, 0.9734030151157148, 0.323759880982708, 0.9177317158388636, 0.34579966431598974, 0.665006487932544, 0.41227553138335604, 0.6352522335640434, 0.775674017329194, 0.46686901540659376, 0.41856151993095414, 0.5192225974182401, 0.3873257981060745]",0.15338911323375146,0.040449782896634756,0.01120746442061903,0
0.045421068340489916,0.010616093576370216,"[0.61853933031167, 0.7875912947760653, 0.8319813814940586, 0.522230094567005, 0.43877635388066705, 0.7786233765944673, 0.30210820834175456, 0.717669674550465, 0.38088328420840845, 0.5605722721805162, 0.09695557348804029, 0.15662103532441685, 0.627763018306346, 0.5713388125316444, 0.8710735757727756, 0.583369615460959, 0.6450185446539363, 0.9788438917239904, 0.18099304235689473, 0.3361333344532431, 0.515974166554342, 0.2810664619203004, 0.8936436220700265, 0.5894058538960304, 0.668125568515435]",0.13783605776941404,0.045421068340489916,0.010616093576370216,0
0.03999656196299423,0.011472349171384722,"[0.818203838505924, 0.3382225374942036, 0.46155412275315144, 0.11671633652602875, 0.2097879174169477, 0.514361605688379, 0.49270769000879155, 0.736909212588984, 0.721908857577474, 0.07021827420155147, 0.9804788408828534, 0.7817426927230445, 0.6416912330911672, 0.4134753788234219, 0.13155134767617505, 0.16673895435230646, 0.9097114581575277, 0.04318364995273183, 0.30335367080996856, 0.6698670865866964, 0.21696537383363146, 0.6045989541387393, 0.004889708762514378, 0.9645536539800807, 0.04518894035328447]",0.15247296175974878,0.03999656196299423,0.011472349171384722,0
0.045180304499422716,0.010808289122947632,"[0.3625356609839221, 0.6410971581840216, 0.6425977025260543, 0.9487263060159534, 0.9395585795256849, 0.9028345417807739, 0.03971055901399123, 0.43199670943752955, 0.3374781249368507, 0.9518652052941112, 0.7075736526835731, 0.9816011304303464, 0.09594304030072665, 0.19810742689969318, 0.05329446464415932, 0.6582221798459951, 0.15043168920837746, 0.05298298182346994, 0.536232535439105, 0.30435366769082306, 0.748720203487653, 0.3557234805010554, 0.6140233431753935, 0.6663789358160794, 0.08418653046701585]",0.14779291539978734,0.045180304499422716,0.010808289122947632,0
0.051335028272370034,0.010576606845730379,"[0.6750028672922344, 0.46054318959664275, 0.9710075636653352, 0.663245670032527, 0.06666499815938765, 0.35256860100899456, 0.9275026602215729, 0.7890286365628956, 0.7157793161578024, 0.21206414772957072, 0.6193662553192689, 0.22271773881982215, 0.8858563852202112, 0.2326093240185333, 0.9522334480201521, 0.07091314477963884, 0.996845487723869, 0.8288415684113115, 0.06570123301204411, 0.1469025457278441, 0.6347477125804579, 0.19919756604786543, 0.9952973370240948, 0.4963866628338035, 0.5317170135606099]",0.12631824996529495,0.051335028272370034,0.010576606845730379,0
0.043640474520369,0.01085255221061947,"[0.6683663067432317, 0.30749253707571367, 0.052307106749837184, 0.1832815995802053, 0.1856157909835381, 0.8161541894840366, 0.7728619853640509, 0.9395091412940431, 0.9361788974470254, 0.7104042992683747, 0.011692465630639859, 0.09159102271466324, 0.14884055365980497, 0.6965857413007203, 0.9880141862093551, 0.9606690009636676, 0.3908361143958077, 0.5389735056834607, 0.4652720252815056, 0.6593265168927696, 0.22425730427147927, 0.15268433964751604, 0.07501277989814581, 0.7120947694059335, 0.8672513374561566]",0.1388124615774355,0.043640474520369,0.01085255221061947,0
0.04222874329679601,0.01103797699967694,"[0.8778706261273602, 0.6993671178834784, 0.09394852242437235, 0.1682850968441837, 0.5612051652265172, 0.7948063311100194, 0.9599545134132365, 0.9081303130496261, 0.02025193543663506, 0.3042260922168081, 0.09454198708473982, 0.06308218696762191, 0.4063788051632279, 0.24888171204311726, 0.6075959725247917, 0.32931034421715155, 0.4504306208417542, 0.8060764637289652, 0.8895126041902716, 0.9720720105607783, 0.38672465909800713, 0.8484679362078505, 0.6143435634429006, 0.3487019407356784, 0.19371306552705725]",0.1535386411120623,0.04222874329679601,0.01103797699967694,0
0.04083382229757635,0.011118111035450837,"[0.245658498020338, 0.5360977340946043, 0.3628736569594112, 0.6422414717111583, 0.655384219487485, 0.8997788344183762, 0.5230272207939894, 0.5880532260477366, 0.9986187008143118, 0.865760502000847, 0.9511155946857118, 0.3442089903921014, 0.09453370517393145, 0.8887492965998568, 0.1872154485965346, 0.857480450678596, 0.3564283720004582, 0.3141065010786547, 0.05824908372877069, 0.5809704673512425, 0.042155168776058405, 0.7185608439715013, 0.03844403532978524, 0.41890920032885604, 0.7344503237568629]",0.15265234064394034,0.04083382229757635,0.011118111035450837,0
