xline_all_values,yline_all_values,X_all_values,obj1,obj2,obj3,inc
5.971187830876662e-08,0.29077773288130565,"[np.float64(6.89838211265357), 4.0]",0.7173212801593369,2.46690581514419,12013041.633862372,0
7.178894819439085e-08,0.2855539119683649,"[np.float64(7.725513435951253), 4.0]",0.6980920287546859,2.4446943273956063,9724227.005867047,0
5.760360922743968e-08,0.2917978994239251,"[np.float64(6.758173954124468), 4.0]",0.7211325260618865,2.4713424170823877,12518877.47544771,0
5.6096702596323616e-08,0.2925511392279288,"[np.float64(6.658406245722377), 4.0]",0.7239584073423323,2.4746388246955036,12905542.996920785,0
6.231691930878575e-08,0.28956706126917614,"[np.float64(7.072917878328741), 4.0]",0.7128221773015431,2.4616825345301163,11438662.007174123,0
5.986398784489696e-08,0.2907055712581405,"[np.float64(6.9085310316924895), 4.0]",0.7170523884204333,2.4665932108459856,11978025.758629069,0
7.005934120624101e-08,0.28624672038543014,"[np.float64(7.603729354196618), 4.0]",0.7006149457471398,2.447591171712865,10000307.363505837,0
5.369567325185935e-08,0.2937964043618052,"[6.5, 4.0]",0.7286523624687009,2.4801268894066455,13570038.670545386,0
5.992937517037764e-08,0.2906746089520649,"[np.float64(6.912895235684955), 4.0]",0.7169370435445777,2.4664591314985054,11963032.17756475,0
6.122211512535529e-08,0.29006946450446675,"[np.float64(6.999371156066412), 4.0]",0.7146860755530712,2.4638445717614164,11673658.678562744,0
6.568139260935848e-08,0.288076884149922,"[np.float64(7.30103895448926), 4.0]",0.7073197316663171,2.455315822210196,10768951.503100988,0
5.709132206261692e-08,0.2920516376245593,"[np.float64(6.724220095673468), 4.0]",0.7220833330141178,2.472450895626808,12647864.980638344,0
6.246759445451708e-08,0.28949861719183767,"[np.float64(7.08306402578115), 4.0]",0.7125685957648374,2.4613885989398367,11407011.939344993,0
5.92409807015246e-08,0.2910023329694879,"[np.float64(6.866993254611818), 4.0]",0.7181587835750032,2.467879814730913,12122668.718016699,0
7.423209540545831e-08,0.2846016696784559,"[7.9, 4.0]",0.6946379062894172,2.4407372840581782,9357649.17446127,0
6.514130882239307e-08,0.2883108949734033,"[np.float64(7.264184059411206), 4.0]",0.7081812378756779,2.4563110524873077,10871461.606743652,0
6.163655887364463e-08,0.28987821339333314,"[np.float64(7.0271772937156), 4.0]",0.7139760171226371,2.4630206208489684,11583645.00176418,0
5.804192591441539e-08,0.2915826558698769,"[np.float64(6.7872583158782085), 4.0]",0.7203268619002641,2.470403665647797,12410457.622691711,0
