xline_all_values,yline_all_values,X_all_values,obj1,obj2,obj3,inc
31495364.632843763,1.0689244153501523,"[0, 0, np.float64(0.8239915141822121), np.float64(0.6493849396148781), np.float64(0.18110765260680625), np.float64(0.9477372607186235), 1, 0, 0, np.float64(0.06421897400245948), 1, 0, 1]",0.7296872245357211,1.0689244153501523,31495364.632843763,0
32378688.56908337,1.0683530319068741,"[0, 0, np.float64(0.7876172436711173), np.float64(0.6586442697674325), np.float64(0.27591057897808846), np.float64(0.8778507533318698), 1, 0, 0, np.float64(0.14103369843842845), 1, 0, np.float64(0.8934777924127479)]",0.7242039731130258,1.0683530319068741,32378688.56908337,0
13507603.315808136,1.083267812418576,"[0, 0, 1, np.float64(0.8421323859913581), np.float64(0.18640027373167714), 1, 1, 0, 0, np.float64(0.12164137749492673), 1, 0, 1]",0.7328392188455108,1.083267812418576,13507603.315808136,0
1832799.7214535195,1.1053876004274967,"[0, 0, np.float64(0.8941256954678081), np.float64(0.5355202391783669), np.float64(0.6855821144041276), np.float64(0.2845483273703151), np.float64(0.15834910160491544), 0, np.float64(0.1185688810631805), np.float64(0.6963186098184124), 1, 1, np.float64(0.28914853215984904)]",0.7368818648186435,1.1053876004274967,1832799.7214535195,0
27451836.326261718,1.0772139379231924,"[0, 0, np.float64(0.875678439055829), np.float64(0.7293591391756205), np.float64(0.29126807841305813), np.float64(0.9334357519327852), 1, 0, 0, np.float64(0.17260876233077757), 1, 0, np.float64(0.9155836823378528)]",0.7246122001636714,1.0772139379231924,27451836.326261718,0
32705164.845975142,1.0670816691031109,"[0, 0, np.float64(0.7763129674038305), np.float64(0.6507629373022251), np.float64(0.26753306830483015), np.float64(0.8694867846691308), 1, 0, 0, np.float64(0.13229346451658008), 1, 0, np.float64(0.8927714340609596)]",0.7247427933838501,1.0670816691031109,32705164.845975142,0
1589543.8461108252,1.138068099184073,"[0, 0, 1, np.float64(0.27676679233048607), np.float64(0.9774500002518542), np.float64(0.054671703763034915), 1, 0, 0, 0, 1, 0, np.float64(0.843896553576352)]",0.7878057329499012,1.138068099184073,1589543.8461108252,0
2417383.683122302,1.1007024429435823,"[0, 0, 1, np.float64(0.228826861676578), np.float64(0.9890226033976923), 0, 1, 0, 0, 0, 1, 0, np.float64(0.977591266245794)]",0.7677973067814782,1.1007024429435823,2417383.683122302,0
31269099.834537596,1.0729485661219962,"[0, 0, np.float64(0.8183486636953792), np.float64(0.6848117294519509), np.float64(0.3153617983509967), np.float64(0.8947030438412631), 1, 0, 0, np.float64(0.17916716497452576), 1, 0, np.float64(0.8793273322841406)]",0.7222966143441762,1.0729485661219962,31269099.834537596,0
31137678.648447774,1.074113336125678,"[0, 0, np.float64(0.815655286158353), np.float64(0.6902088878863325), np.float64(0.3389524963476612), np.float64(0.8836797388206208), 1, 0, 0, np.float64(0.19913664014045887), 1, 0, np.float64(0.8545015680094179)]",0.7213108736373557,1.074113336125678,31137678.648447774,0
13251712.483138248,1.0938689384926814,"[np.float64(0.18199176243823484), 0, np.float64(0.6514940557552663), np.float64(0.9038672968008016), np.float64(0.16955900476401264), np.float64(0.5033615148718875), 1, np.float64(0.3194471468799558), 0, np.float64(0.3641430993830874), 1, np.float64(0.014658817670215152), np.float64(0.5193439225783072)]",0.7260456109595863,1.0938689384926814,13251712.483138248,0
30684774.069943827,1.07552129581014,"[0, 0, np.float64(0.8301294248557861), np.float64(0.6978488904969928), np.float64(0.3410575354167942), np.float64(0.8974319577380288), 1, 0, 0, np.float64(0.20289719031042444), 1, 0, np.float64(0.8637145049757748)]",0.7213414235346407,1.07552129581014,30684774.069943827,0
33042855.519728735,1.0658252187083601,"[0, 0, np.float64(0.7634131315994999), np.float64(0.6426254317779985), np.float64(0.2609846064727357), np.float64(0.8588794009272944), 1, 0, 0, np.float64(0.12491504378720719), 1, 0, np.float64(0.8890632436211047)]",0.7252545211908207,1.0658252187083601,33042855.519728735,0
26297441.099604852,1.0795230426294447,"[0, 0, np.float64(0.8918381227852665), np.float64(0.7444834845696255), np.float64(0.30101568570578613), np.float64(0.9409848832354821), 1, 0, 0, np.float64(0.1844241640876385), 1, 0, np.float64(0.9125878854643819)]",0.7246276867813911,1.0795230426294447,26297441.099604852,0
30789326.021122675,1.0749246675455324,"[0, 0, np.float64(0.8295326313068939), np.float64(0.6950310730332132), np.float64(0.3321681493180308), np.float64(0.8999716848696642), 1, 0, 0, np.float64(0.1951556198541902), 1, 0, np.float64(0.8718175342546269)]",0.7216787476223389,1.0749246675455324,30789326.021122675,0
33616152.34914918,1.0641159820829498,"[0, 0, np.float64(0.737207027536857), np.float64(0.6301867317314747), np.float64(0.26207573820464203), np.float64(0.8322501299701448), 1, 0, 0, np.float64(0.12233152992968555), 1, 0, np.float64(0.8676584358432513)]",0.7255854769992323,1.0641159820829498,33616152.34914918,0
13615700.062361041,1.0831885501029224,"[0, 0, 1, np.float64(0.8389403235599409), np.float64(0.18800738737341813), 1, 1, 0, 0, np.float64(0.12201785483781863), 1, 0, 1]",0.7326913042964769,1.0831885501029224,13615700.062361041,0
14149191.093563851,1.0830660007440214,"[0, 0, 1, np.float64(0.8251007412888457), np.float64(0.19660594193471836), 1, 1, 0, 0, np.float64(0.12492739278268145), 1, 0, 1]",0.732021286894486,1.0830660007440214,14149191.093563851,0
38470932.45776687,1.0616669945478465,"[0.7013256684891828, 0.7501003211402079, 0.8343756944348866, 0.732127749788001, 0.16904714114466302, 0.33426884147947533, 0.9052672694765074, 0.12434416571301343, 0.2654582307148763, 0.33446887992877605, 0.10313167746534002, 0.6525842848891508, 0.9089577662887268]",0.7506230738223153,1.0616669945478465,38470932.45776687,0
2500118.623573505,1.0977695341224103,"[0, 0, 1, np.float64(0.2285069552131425), np.float64(0.9968034603714102), 0, 1, 0, 0, 0, 1, 0, 1]",0.7658137632650599,1.0977695341224103,2500118.623573505,0
30490714.019335523,1.076268914495068,"[0, 0, np.float64(0.8347763637851887), np.float64(0.7015572900477641), np.float64(0.3461493029482034), np.float64(0.9002885768809629), 1, 0, 0, np.float64(0.20791040058785493), 1, 0, np.float64(0.8624167672807672)]",0.7211981757711889,1.076268914495068,30490714.019335523,0
1919254.9013736153,1.1022859080293685,"[0, 0, np.float64(0.8949421052539287), np.float64(0.542531398087063), np.float64(0.703782141940842), np.float64(0.29864134529039976), np.float64(0.08917315855752386), 0, np.float64(0.14628167171528791), np.float64(0.7497731726791478), 1, 1, np.float64(0.31863358801026687)]",0.7432875023261502,1.1022859080293685,1919254.9013736153,0
26211837.450354967,1.079637154601841,"[0, 0, np.float64(0.8932820262157415), np.float64(0.7453299427599717), np.float64(0.3002684277773139), np.float64(0.9422823880517002), 1, 0, 0, np.float64(0.18407283425350007), 1, 0, np.float64(0.9139410758278055)]",0.7246887342953329,1.079637154601841,26211837.450354967,0
26599632.346258666,1.0782904266082562,"[0, 0, np.float64(0.8905945084609467), np.float64(0.7375148441851909), np.float64(0.28166249123983045), np.float64(0.9475655761664715), 1, 0, 0, np.float64(0.16733938749690686), 1, 0, np.float64(0.9314518619595209)]",0.7252954585210112,1.0782904266082562,26599632.346258666,0
30642139.14903933,1.0759570967225318,"[0, 0, np.float64(0.8284903517917332), np.float64(0.6996304148093433), np.float64(0.3501277969094198), np.float64(0.8925892786835525), 1, 0, 0, np.float64(0.21049399375021727), 1, 0, np.float64(0.8537006551627867)]",0.7209891510843336,1.0759570967225318,30642139.14903933,0
26481843.942468666,1.0785210395954887,"[0, 0, np.float64(0.8922449216032433), np.float64(0.7390536412829257), np.float64(0.2826391997513106), np.float64(0.9483438292919995), 1, 0, 0, np.float64(0.16852974011068256), 1, 0, np.float64(0.9311647568991046)]",0.7252951002220255,1.0785210395954887,26481843.942468666,0
