xline_all_values,yline_all_values,X_all_values,obj1,obj2,obj3,inc
1.909300105427545e-09,0.08974597671400383,"[0.1, 0.1, np.float64(0.6599990991635458), np.float64(10.917500817301313), 0.1]",3.5119128502625285,39.1317023765204,1839371841.1680048,2
2.432026184478515e-09,0.05267602475112021,"[np.float64(0.13135497170968402), 0.1, np.float64(0.9314246878124216), np.float64(14.073233479451702), 0.1]",3.257080454362593,61.83231308268622,1339245636.0666156,2
3.568989292773572e-09,0.030596449729687135,"[np.float64(0.17476625573866789), np.float64(0.25931535189203725), np.float64(2.2346859243226893), np.float64(18.618638092227645), 0.1]",4.6120611536258505,150.73844169413087,1292259733.859183,2
2.507675241173847e-09,0.04909686015434255,"[np.float64(0.14538770823408964), 0.1, np.float64(0.8733710067646507), np.float64(14.617495117063328), 0.1]",3.5963014390004737,73.24911262543101,1434117695.925027,2
2.418406578494719e-09,0.05283757822076943,"[np.float64(0.12178999835840001), 0.1, np.float64(0.7809926123886531), np.float64(14.233653300121855), 0.1]",3.870104513580401,73.24530464681929,1600270421.0262518,2
2.4530045556727227e-09,0.051293892845676266,"[np.float64(0.12940539748411517), 0.1, np.float64(0.785944130988163), np.float64(14.42705599482144), 0.1]",3.9039517353718285,76.10948436137082,1591497955.576031,2
3.728064857053895e-09,0.027888308657453547,"[np.float64(0.15298643749062177), np.float64(0.26459554660664714), np.float64(2.376197597919574), np.float64(19.593880113656486), 0.1]",4.633352385019396,166.13959784832872,1242830412.741506,2
1.6037715452155586e-09,0.1403798552999353,"[0.1, 0.1, np.float64(0.48206607372168286), np.float64(8.759347950552081), np.float64(0.10228231884048493)]",3.8396750064131964,27.352037072622384,2394153343.016892,2
1.9362443271988012e-09,0.08832199205593017,"[np.float64(0.11170566399930626), 0.1, np.float64(0.8529503257761628), np.float64(10.797418025263854), 0.1]",2.7479440426278883,31.112795110958825,1419213476.329915,2
2.505972869713731e-09,0.05044683622780633,"[np.float64(0.15548363134742826), 0.1, np.float64(1.0403409846483995), np.float64(14.195079784254888), 0.1]",2.98860277884025,59.24262059456823,1192591833.279365,2
1.963701710645867e-09,0.08444784747606131,"[0.1, 0.1, np.float64(0.6646186797301642), np.float64(11.20278641808762), np.float64(0.12254207431888187)]",3.597253644725201,42.59733968642511,1831873764.3417616,2
