xline_all_values,yline_all_values,X_all_values,obj1,obj2,obj3,inc
1.0851830712726258,0.7033116027796507,"[0.1817892711168505, 0.5269942083491613, 0.5779154165885273, 0.5538118477733308, 0.8110796491926042, 0.3114513079426633, 0.11742936164939932, 0.927640809266331, 0.8224129421500203, 0.6445985808458229, 0.37136732074336176, 0.15717824537357317, 0.9601796103579473, 0.7634400876400581, 0.5443260122433056, 0.844529438987881, 0.04706759219501189, 0.7546512610865205, 0.9616911297769793, 0.5252796700128258, 0.2339452793488339, 0.6246178323145338, 0.9839893792304506, 0.8291596920233993, 0.03455440132120102]",0.7033116027796507,1.0851830712726258,36913101.02184572,0
1.0582238613283124,0.7382646572361644,"[np.float64(0.369141334742815), np.float64(0.4257369807423088), np.float64(0.9704816460731959), np.float64(0.6558319048030329), np.float64(0.30821350421390015), np.float64(0.7757825417043132), 1, np.float64(0.18188996746997524), np.float64(0.35136232444785), np.float64(0.854311807520953), np.float64(0.43481162806932566), np.float64(0.9483574170759511), 0, 0, np.float64(0.4377825667193977), np.float64(0.7628604267361734), np.float64(0.3284874118246821), np.float64(0.5429545070870903), np.float64(0.48605813238810847), np.float64(0.6098679790444456), 0, np.float64(0.48490618339483404), np.float64(0.3447033378861748), np.float64(0.8288914997436615), np.float64(0.4727324718108341)]",0.7382646572361644,1.0582238613283124,36959953.66896507,0
1.0561014630143888,0.7460029112482548,"[np.float64(0.41129342807550817), np.float64(0.49747995482635754), 1, np.float64(0.6412808498291964), 0, np.float64(0.997319479593907), np.float64(0.8518616608373746), np.float64(0.0016424529500208456), np.float64(0.4113798717052194), 1, np.float64(0.600283260362055), 1, 0, 0, np.float64(0.19465236902921518), 1, np.float64(0.3111552258497009), np.float64(0.5937709576918015), np.float64(0.30185412915281273), np.float64(0.5274975959761586), 0, np.float64(0.6799337847758634), np.float64(0.5856873177575167), np.float64(0.45474280993194666), np.float64(0.3702175601484916)]",0.7460029112482548,1.0561014630143888,39210.38122500251,0
1.0571432073005982,0.7440097600441298,"[np.float64(0.38719095943377724), np.float64(0.5144960511633982), 1, np.float64(0.5758322417745585), np.float64(0.02412686437044136), np.float64(0.8862979596788979), np.float64(0.8398353188259183), np.float64(0.11320062448719169), np.float64(0.40888783506313664), np.float64(0.9637364915224772), np.float64(0.617762721023492), 1, 0, 0, np.float64(0.1834037054894419), 1, np.float64(0.3906852377787748), np.float64(0.6166523902578888), np.float64(0.3159237384140329), np.float64(0.5208085947046512), 0, np.float64(0.6881819597392862), np.float64(0.5906920243263533), np.float64(0.4254178023919895), np.float64(0.36800705088730645)]",0.7440097600441298,1.0571432073005982,37878876.78238778,0
1.1102085214956592,0.6888304489312822,"[np.float64(0.753567514010835), np.float64(0.52077034132367), np.float64(0.8516495045955156), np.float64(0.8860830039080663), np.float64(0.053334273823634946), 1, 1, 0, np.float64(0.5038247042046372), np.float64(0.8389841481396786), np.float64(0.9762700146009344), 1, np.float64(0.04610563339672858), np.float64(0.3114149951713707), 0, np.float64(0.7815095924166966), 0, np.float64(0.844364554650464), 0, np.float64(0.858112915660045), 0, np.float64(0.6897313571972434), np.float64(0.3214012771720587), np.float64(0.5042208010464958), np.float64(0.6093653832870565)]",0.6888304489312822,1.1102085214956592,37821721.133120954,0
1.0571700538873299,0.7437681316562924,"[np.float64(0.3871196797461955), np.float64(0.5145463738937706), 1, np.float64(0.572750670493289), np.float64(0.028701533185711527), np.float64(0.8784796274631561), np.float64(0.8397997525976589), np.float64(0.12102096974836156), np.float64(0.4088804652125238), np.float64(0.9598473155398624), np.float64(0.6178144140891926), 1, 0, 0, np.float64(0.1833704391367398), 1, np.float64(0.39529226683992835), np.float64(0.6167200589016687), np.float64(0.31596534732005177), np.float64(0.5207888129168206), 0, np.float64(0.6882063525657328), np.float64(0.590706825047639), np.float64(0.42533107777440565), np.float64(0.3680005136146363)]",0.7437681316562924,1.0571700538873299,37860237.08329897,0
1.0566202957846946,0.745112234365336,"[np.float64(0.4021995685769735), np.float64(0.5039001266188294), 1, np.float64(0.612080416743172), 0, np.float64(0.9336166857224686), np.float64(0.8473241229544645), np.float64(0.06586971493152513), np.float64(0.41043962647867593), np.float64(0.9872748687336749), np.float64(0.6068782594772102), 1, 0, 0, np.float64(0.19040824917172153), 1, np.float64(0.34798402689143204), np.float64(0.602404120376263), np.float64(0.3071625916062932), np.float64(0.5249738363292613), 0, np.float64(0.6830458205325174), np.float64(0.5875755931472664), np.float64(0.443678486923136), np.float64(0.3693835351803345)]",0.745112234365336,1.0566202957846946,8180648.105296422,0
1.0577696576472693,0.7413231745003097,"[np.float64(0.3862208855263804), np.float64(0.5151809134199448), 1, np.float64(0.5338939000791805), np.float64(0.08638537030996567), np.float64(0.7798951352676202), np.float64(0.8393512837355648), np.float64(0.2196308452425102), np.float64(0.4087875358050525), np.float64(0.9108071329631762), np.float64(0.6184662327241013), 1, 0, 0, np.float64(0.18295097032960328), 1, np.float64(0.4533841473063829), np.float64(0.6175733200193237), np.float64(0.316490010733871), np.float64(0.5205393764060411), 0, np.float64(0.6885139315150656), np.float64(0.5908934532890364), np.float64(0.4242375322266556), np.float64(0.3679180825169619)]",0.7413231745003097,1.0577696576472693,37674900.16134771,0
1.0566932837536291,0.7450560222837009,"[np.float64(0.3999080461266361), np.float64(0.5055179180306983), 1, np.float64(0.6062624684209512), np.float64(0.0005315954875670907), np.float64(0.9266234254766167), np.float64(0.8461807283452096), np.float64(0.07286477578525298), np.float64(0.41020269813754706), np.float64(0.9837961191694672), np.float64(0.6085401048724209), 1, 0, 0, np.float64(0.18933879170573184), 1, np.float64(0.3549329153087491), np.float64(0.6045795538225402), np.float64(0.3085002481745394), np.float64(0.5243378850160645), 0, np.float64(0.6838300090064843), np.float64(0.588051411522152), np.float64(0.4408904358677443), np.float64(0.3691733728241884)]",0.7450560222837009,1.0566932837536291,36786392.82794629,0
1.0572801672730172,0.7430312546202863,"[np.float64(0.3868868724404279), np.float64(0.514710733470451), 1, np.float64(0.5626859194840984), np.float64(0.04364290509395223), np.float64(0.8529440938420889), np.float64(0.839683589381204), np.float64(0.14656307819738298), np.float64(0.40885639446918454), np.float64(0.9471448386788317), np.float64(0.6179832493318952), 1, 0, 0, np.float64(0.18326178756701444), 1, np.float64(0.4103393308732849), np.float64(0.6169410721408931), np.float64(0.31610124658721794), np.float64(0.5207242034202814), 0, np.float64(0.6882860222219526), np.float64(0.5907551658325507), np.float64(0.4250478256271475), np.float64(0.36797916216250415)]",0.7430312546202863,1.0572801672730172,37799723.05586131,0
