case,seed,member,xline_all_values,yline_all_values,X_all_values,area_per_wavelength_mm,inertia_per_wavelength_mm3,effective_Ez_MPa,radius_1_mm,radius_2_mm,feasible,constraint_violation,pareto_member_within_seed
C036,3,28,5.865997170776955,0.2710765098379877,"[0.1, 0.10232309619974046, 5.272899565505842, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.25]",0.9252586035849302,3.413274739806569,15.773253492080684,1.071792527424854,1.5693990389214045,True,0.0,True
C036,3,29,10.629502683880649,0.2669008257362273,"[0.1, 0.1, 9.516749274059864, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.25]",0.9059206467464799,3.3942219708296553,8.52270020233669,1.4002464426604204,1.446475874617189,True,0.0,True
C036,3,30,5.706152398874673,0.27122119697730174,"[0.1, 0.105872869404733, 5.011355538621995, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.25]",0.9268113765917148,3.4171789923531635,16.242317270994967,1.03851731382171,1.5736249239523663,True,0.0,True
C036,3,31,6.4142209605893745,0.27040690408775836,"[0.1, 0.1, 6.191159559679224, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.25]",0.9213049521676552,3.407105877254721,14.36347387825256,1.1764423466707383,1.5519014639460735,True,0.0,True
C036,3,32,6.299843538973592,0.27056438533227045,"[0.1, 0.1, 5.918867589151581, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.25]",0.9215481647428658,3.4060216891116153,14.62811193709439,1.1459644239011508,1.5564586257821282,True,0.0,True
C036,3,33,10.703212967402475,0.26689513184318064,"[0.1, 0.1, 9.663402428250818, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.25]",0.9059195206860488,3.3942901634426934,8.463996030398553,1.4066586154428755,1.4409511991836235,True,0.0,True
C036,3,34,10.802113073185545,0.26688991478944957,"[0.1, 0.1, 9.865811972700119, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.25]",0.905921672117546,3.3943645747432267,8.386522766238638,1.4146026171634623,1.432688556469348,True,0.0,True
C036,3,35,5.713475803325282,0.2711317321621789,"[0.1, 0.1012537380207484, 5.094619144654123, 0.1, 10.0, 0.0, 0.03594411882217533, 7.9, 4.0, 0.25]",0.9268564659983887,3.4184728530557407,16.222287411437918,1.0271543609020977,1.585154677768549,True,0.0,True
C036,3,36,6.190333567706483,0.2706914530575485,"[0.1, 0.10272635867064954, 5.823426641619429, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.25]",0.9232168419464174,3.41058733668308,14.913846432486658,1.1386942855308024,1.5595446435198617,True,0.0,True
C036,3,37,5.920083287779243,0.2709599618486223,"[0.1, 0.1, 5.422548084145493, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.25]",0.9250898929845548,3.414120251099594,15.626298618031385,1.0920029288676136,1.5676229302042777,True,0.0,True
C036,3,38,6.361919270242092,0.27044501252595143,"[0.1, 0.10166745224997496, 6.181160236343319, 0.1, 10.0, 0.0, 0.1374646908627987, 7.9, 4.0, 0.25]",0.9218046206227998,3.4084733603077444,14.489410843902801,1.0240569535630584,1.6325037969034457,True,0.0,True
C036,3,39,7.913410000184998,0.2682479220379188,"[0.1, 0.10357669836340512, 7.856253222102525, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.25]",0.9106914536984316,3.394961820318216,11.508205105980124,1.3111168877631907,1.5044782950081874,True,0.0,True
C036,11,0,12.345111927285478,0.2855344978117535,"[0.1, 0.1, 10.0, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5435552124591116,1.903641124364123,4.402999467811484,1.4198832193181001,1.4273978634721156,True,0.0,True
C036,11,1,5.685820833381511,0.5131433237785175,"[10.0, 0.1, 8.514766034515755, 0.1, 10.0, 0.0, 0.0005771030237966486, 7.9, 2.8766314811793796, 0.15]",0.5131256554361706,0.9999655684064702,9.024653967701633,0.9082938160313554,0.9088281168650645,True,0.0,True
C036,11,2,5.732347902106654,0.3653630401082749,"[10.0, 0.1, 8.419383034964783, 0.1, 10.0, 0.0, 0.0007235135643745817, 7.9, 3.497376194571398, 0.15]",0.5317471186831022,1.4553938420413832,9.276253426413348,0.9092186089270665,0.9099781433288094,True,0.0,True
C036,11,3,6.002919244592072,0.3356748322429285,"[9.60579716484407, 0.1, 8.392967885233602, 0.1, 10.0, 0.0, 0.0003987239716169725, 7.9, 3.669077449354216, 0.15]",0.5371127394603782,1.6000983328761114,8.94752565502616,0.9090688332150912,0.9094984393378968,True,0.0,True
C036,11,4,6.070447095354081,0.3087376301267598,"[9.818872337343791, 0.1, 8.638105831697134, 0.1, 10.0, 0.0, 0.0, 7.9, 3.8491465747554767, 0.15]",0.5426553705278303,1.7576586641059266,8.939298242845126,0.9154219565487727,0.9154219565487336,True,0.0,True
C036,11,5,5.880642219811297,0.3635239078191671,"[10.0, 0.1, 8.442343710605247, 0.1, 10.0, 0.0, 0.0, 7.9, 3.505507942054317, 0.15]",0.5321720146392945,1.4639257644204806,9.04955606458186,0.9041162019908292,0.9041162019908492,True,0.0,True
C036,11,6,10.206589262280005,0.2858254889798916,"[1.007826575824729, 0.1, 8.835782774237012, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5439648588782197,1.9031362836800352,5.329545893342883,1.3243443988698924,1.4925743192002587,True,0.0,True
C036,11,7,6.1182570896012916,0.28877776860297544,"[9.131664179150361, 0.1, 8.261454712325817, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5473431975679612,1.8953785820004487,8.946064043275271,0.9008221471584417,0.9008221471584047,True,0.0,True
C036,11,8,9.710119221466034,0.28595918153744543,"[1.1610391049343192, 0.1, 8.219261532219283, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5440046953758055,1.9023858316106206,5.602451246666276,1.277510568677975,1.5130183010818696,True,0.0,True
C036,11,9,10.896234333193608,0.2856814472295478,"[0.1, 0.1, 9.044975360573796, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5437829704412305,1.9034591700464736,4.990558699574622,1.3784487878217486,1.4625968818606756,True,0.0,True
C036,11,10,11.542101095700836,0.2855898598588105,"[0.31931123803929323, 0.1, 9.903981273583097, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5437028179046065,1.9037889446544125,4.710605230334736,1.4073287686563924,1.4391776420660671,True,0.0,True
C036,11,11,6.364189091964015,0.2883087761067088,"[10.0, 0.1, 9.092188557197105, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5474433143677407,1.898809053821938,8.601933513556203,0.9320987326243241,0.9320987326243044,True,0.0,True
C036,11,12,7.253443301568779,0.2876495374048438,"[7.940271592006215, 0.1, 10.0, 0.1, 10.0, 0.0, 0.017562604109339863, 7.9, 4.0, 0.15]",0.5464327818794062,1.8996476991038775,7.533425976614768,1.0802500018673298,1.10333253223143,True,0.0,True
C036,11,13,7.516335459383832,0.28744017515017317,"[7.194566494065926, 0.1, 10.0, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.546206932440783,1.9002456151281464,7.266931277779338,1.1220754966144668,1.1220754966146038,True,0.0,True
C036,11,14,11.156892552086283,0.2856260013826416,"[0.5292723644754258, 0.1, 9.179820144139672, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5436586894595644,1.9033935525052106,4.872850454743359,1.3657916693336762,1.4707223212750653,True,0.0,True
C036,11,15,11.676467607387336,0.28557693727867145,"[0.2713709771796995, 0.1, 9.251223959503154, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5435715898643894,1.9034155735550935,4.655274250240617,1.3808213183677716,1.4604546162031062,True,0.0,True
C036,11,16,9.441765075154038,0.28611285866964753,"[1.7383087279432505, 0.1, 8.556520183846175, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5443230493057413,1.902476707396885,5.765056056500758,1.2708410990482482,1.5139154740693186,True,0.0,True
C036,11,17,10.546433750424987,0.2857299963365323,"[0.8096806302199004, 0.1, 9.063060982984995, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.543846404945381,1.9033577570373101,5.156685357488409,1.3465506533748548,1.4817370593756607,True,0.0,True
C036,11,18,8.544559329414895,0.28655967300819996,"[2.0944799442654283, 0.1, 7.593127159952626, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5446785607587269,1.9007509153011242,6.374565846639452,1.1779858855610692,1.5394682736515592,True,0.0,True
C036,11,19,11.974636013457445,0.2855564868731885,"[0.22331170759053087, 0.1, 10.0, 0.1, 10.0, 0.0, 0.0037351688861490063, 7.9, 4.0, 0.15]",0.5436217893573367,1.9037276838286332,4.539777148519577,1.4124649764333423,1.4343157514276013,True,0.0,True
C036,11,20,9.1019473958143,0.2864580462931295,"[3.6313012333413024, 0.1, 10.0, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5450834697072218,1.9028387464091114,5.9886466709079045,1.2718462216296973,1.3990752226414496,True,0.0,True
C036,11,21,8.024819166771913,0.28693621418445436,"[2.937866272083304, 0.1, 7.566774332302231, 0.1, 10.0, 0.0, 0.004401021407215333, 7.9, 4.0, 0.15]",0.545131941016537,1.8998366677623473,6.793074456727271,1.1266142149400926,1.5498140001103868,True,0.0,True
C036,11,22,6.928556781320782,0.2879517228127076,"[5.934774523520668, 0.1, 7.932074077280491, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5464122234489024,1.8975827548852877,7.886378660012086,1.0102842161413468,1.0201472824711144,True,0.0,True
C036,11,23,8.20558553518977,0.28689500766493425,"[3.710033640608546, 0.1, 8.491589621109076, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5453162649522971,1.9007520186240885,6.645671568637004,1.167118264523438,1.4780142091575614,True,0.0,True
C036,11,24,9.227155624445942,0.2862342162476948,"[2.1079642400826737, 0.1, 8.62989253591423, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5445062084896145,1.9023099880498642,5.9011273966923055,1.2571436450293154,1.5178083058186744,True,0.0,True
C036,11,25,8.367238946846522,0.2866699981441062,"[2.380625635953919, 0.1, 7.593171717385322, 0.1, 10.0, 0.0, 0.009828406563760625, 7.9, 4.0, 0.15]",0.5448104972673804,1.900479648356887,6.511233881670258,1.1556528348443158,1.5473845998365603,True,0.0,True
C036,11,26,6.699618541187893,0.2881705981219456,"[5.872693378874444, 0.1, 7.483238298224563, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5465464837030533,1.8966073821027718,8.157874666191763,0.9694746900024689,1.0117013693227326,True,0.0,True
C036,11,27,7.704220770811066,0.2872932630710339,"[5.360559557621373, 0.1, 8.948013068005029, 0.1, 10.0, 0.0, 0.035847517323325445, 7.9, 4.0, 0.15]",0.5458856639336359,1.900099076805238,7.085540253491042,1.0977847289976106,1.1600741685827034,True,0.0,True
C036,11,28,10.496646654973704,0.2857590521705542,"[0.6995382276001423, 0.1, 8.472814093664786, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.543745400423486,1.902810764150189,5.180181998084493,1.3182194136745298,1.4968923137715962,True,0.0,True
C036,11,29,8.864937221569459,0.28646872282015223,"[2.875327560382532, 0.1, 8.824622992203679, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5448556063518301,1.9019724072770607,6.14618685653104,1.232764467489464,1.524789596504277,True,0.0,True
C036,11,30,7.045985299673001,0.28784092612869283,"[6.159788240576653, 0.1, 8.29715859737978, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5463643355734281,1.8981468094955694,7.75426448304944,1.0332418301007007,1.0332418301007558,True,0.0,True
C036,11,31,7.847303394867166,0.28701144687592417,"[2.3251899442676844, 0.1, 6.817574030570292, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5450124192974624,1.8989222389205707,6.9452191647636425,1.090598132561947,1.5541706339351216,True,0.0,True
C036,11,32,8.76305723250813,0.2865207319483026,"[2.8744979044480146, 0.1, 8.658253298849134, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5448881396827243,1.9017407081768847,6.218014161329042,1.2210111485772928,1.528531597631773,True,0.0,True
C036,11,33,12.069722976617385,0.2855455669787528,"[0.1, 0.1, 9.593781771601142, 0.1, 10.0, 0.0, 0.002341067935424389, 7.9, 4.0, 0.15]",0.5435518758192678,1.9035556446222575,4.503432902911593,1.4024963337705805,1.4453297131020926,True,0.0,True
C036,11,34,9.635805481206777,0.2859896826455588,"[1.0626332228050575, 0.1, 7.937951458988247, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5439697483803863,1.9020607434099466,5.645296072459321,1.2627915149498892,1.5184326349751638,True,0.0,True
C036,11,35,6.704595783320236,0.2881658895346014,"[7.684296153882684, 0.1, 8.629517687640776, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5467764861586946,1.8974365322757625,8.155249083307467,0.9947894779532216,0.9947894779531744,True,0.0,True
C036,11,36,12.265557376243233,0.28553640415258946,"[0.1, 0.1, 9.880344883505677, 0.1, 10.0, 0.0, 0.0025463165866200605, 7.9, 4.0, 0.15]",0.543553209260601,1.903621399428034,4.431541042834237,1.4135464723513735,1.433767046529099,True,0.0,True
C036,11,37,11.079154322627357,0.28565511580902186,"[0.1, 0.1, 9.378136399448607, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5437715748429355,1.903594736270995,4.908060299623872,1.3941042969848665,1.4510485796346608,True,0.0,True
C036,11,38,6.223964208585587,0.2884775618534145,"[10.0, 0.1, 8.761979515421451, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5475683563190893,1.8981315316209162,8.797742692089255,0.9033540971458354,0.903354097145914,True,0.0,True
C036,11,39,6.205121534101997,0.2886043248598341,"[10.0, 0.1, 9.032591812808452, 0.1, 10.0, 0.0, 0.0, 7.9, 4.0, 0.15]",0.5472559347417825,1.89621529409709,8.819423305960777,0.93585801798393,0.9358580179839607,True,0.0,True
C036,29,0,5.123092794993359,0.27227710911788094,"[10.0, 0.11806644745789287, 4.066725679449817, 0.1, 0.1, 0.0, 0.0, 7.9, 4.0, 0.24698965536648826]",0.9184334337304418,3.373156989605068,17.927323796047546,1.6240526626839533,0.9034109922438625,True,0.0,True
C036,29,1,10.61181580236345,0.2669005186547366,"[9.993974621023682, 0.1, 9.472589501264727, 0.1, 0.1, 0.0, 0.0, 7.9, 4.0, 0.25]",0.9059109630568443,3.3941895940214857,8.53681386794408,1.4477622830143155,1.3985763037938446,True,0.0,True
C036,29,2,10.132277006151412,0.2669976848829213,"[9.983647850903731, 0.1, 10.0, 0.1, 0.1, 0.12308400253271812, 0.1823150160655583, 7.898562011566786, 4.0, 0.25]",0.9061519730938804,3.3938570422107923,8.943221474736093,1.308531944655389,1.3016648405776536,True,0.0,True
C036,29,3,9.348962816371388,0.26701806113632404,"[10.0, 0.1, 8.999545827539727, 0.1, 0.1, 0.0, 0.0, 7.9, 4.0, 0.25]",0.9062720908093232,3.3940479042975036,9.693824958018975,1.464368617086958,1.3763257708073418,True,0.0,True
C036,29,4,7.748818182782722,0.26821725065802415,"[10.0, 0.1, 7.488953370111496, 0.1, 0.1, 0.0, 0.15394502169212743, 7.9, 4.0, 0.25]",0.9096901467711943,3.391616849920833,11.739727598622146,1.348835266366137,1.092951730321017,True,0.0,True
C036,29,5,8.090885890123854,0.2678284243000904,"[10.0, 0.10183320932817187, 7.725582000044097, 0.1, 0.1, 0.0, 0.0, 7.9, 4.0, 0.25]",0.9088087416741177,3.393249779402936,11.232499803061812,1.5083517965730038,1.3014427188643347,True,0.0,True
C036,29,6,7.665666370139627,0.2683416034497471,"[10.0, 0.1, 7.351524112255651, 0.1, 0.1, 0.05642496863721508, 0.019270418977253474, 7.9, 4.0, 0.25]",0.9106056670289572,3.3934569046409093,11.87901511832129,1.5451471247938466,1.2419833379812724,True,0.0,True
C036,29,7,5.16996634033366,0.27179861057332694,"[10.0, 0.10147376135596559, 4.189937592058147, 0.1, 0.1, 0.015009184579464773, 0.0, 7.9, 4.0, 0.25]",0.9289265233120244,3.4177015156647195,17.967747992186602,1.5976636923733427,0.9125110992661587,True,0.0,True
C036,29,8,8.514503259764782,0.26761841223437133,"[9.999831336362679, 0.10495906207001583, 8.134658650393874, 0.1, 0.1, 0.0, 0.19393679469123035, 7.9, 4.0, 0.24981173797797418]",0.9062668387253331,3.386414376943746,10.643801653208472,1.233357186984058,1.0462717751854473,True,0.0,True
C036,29,9,6.720445819822261,0.2696692419260777,"[10.0, 0.1002422039159841, 6.251884170951763, 0.1, 0.1, 0.09371591597220331, 0.1327859806642677, 7.9, 4.0, 0.25]",0.915603295449711,3.3952826392440336,13.624145183182598,1.505344049166026,1.1185203325541488,True,0.0,True
C036,29,10,9.007659731230259,0.26728187264971787,"[9.999309056128094, 0.1, 8.819305360604819, 0.1, 0.1, 0.18752935994753964, 0.025908298386876347, 7.9, 4.0, 0.25]",0.9063153394248724,3.390859733359583,10.061607192849507,1.6659522247795395,1.1201455873359074,True,0.0,True
C036,29,11,7.169663024964043,0.2691328565134501,"[9.994090180760143, 0.1, 6.937538131030297, 0.1, 0.1, 0.1708780132198619, 0.0, 7.897745576465664, 4.0, 0.25]",0.9129833678351874,3.392314783347757,12.733978774961548,1.657851513973868,1.0201694834348118,True,0.0,True
C036,29,12,7.447201510422078,0.26871906618071445,"[10.0, 0.1, 7.26219028110764, 0.1, 0.1, 0.01944914794311412, 0.07784863830682473, 7.9, 4.0, 0.25]",0.912096910777541,3.3942396560880903,12.247512162804991,1.4761514364666612,1.2121056186168475,True,0.0,True
C036,29,13,7.343085883033635,0.26874857509898475,"[9.988739787117566, 0.1, 6.948244024568775, 0.1, 0.1, 0.026919997140982855, 0.12266465613261579, 7.9, 4.0, 0.25]",0.9118120970218732,3.392807186739639,12.41728765734084,1.4383834101424327,1.1283562520736128,True,0.0,True
C036,29,14,6.602387762489559,0.2699187994225875,"[9.995754775641785, 0.1, 6.195077530344333, 0.1, 0.1, 0.03915972651441856, 0.19979627366252567, 7.9, 4.0, 0.25]",0.9156834669185001,3.3924405001701907,13.86897437501041,1.3347239127963506,0.9185859744344396,True,0.0,True
C036,29,15,6.848712085366661,0.2694225274345841,"[10.0, 0.1, 6.509658431877309, 0.1, 0.1, 0.10444518551776819, 0.17378079625666193, 7.9, 4.0, 0.25]",0.9146494174167489,3.3948512996517195,13.355057213910914,1.4431387178308552,1.077092055971347,True,0.0,True
C036,29,16,8.103492679934174,0.26768986682686563,"[9.997126337216836, 0.1, 7.796234228543586, 0.1, 0.1, 0.1056940177633655, 0.13476086196772374, 7.9, 4.0, 0.25]",0.908346634394586,3.39327986211028,11.209322575731191,1.4653568131751038,1.2581608571513223,True,0.0,True
C036,29,17,6.398623579795318,0.2704776769482119,"[10.0, 0.10014296579628802, 5.9022718980807385, 0.1, 0.1, 0.007196876228031293, 0.0, 7.9, 4.0, 0.25]",0.9192016561308833,3.3984381502466174,14.365615427564924,1.5595008575152842,1.1402227949336312,True,0.0,True
C036,29,18,8.649354648196592,0.2673028950541472,"[10.0, 0.1, 8.409891723223858, 0.1, 0.1, 0.05906641148721457, 0.10994456846257494, 7.9, 4.0, 0.25]",0.9071078987052242,3.3935580777060887,10.487578965146932,1.4276293565431442,1.2789328754384988,True,0.0,True
C036,29,19,6.456707729728617,0.2700934339943503,"[10.0, 0.1003226831056058, 5.8748868493046675, 0.1, 0.1, 0.04874164924310987, 0.1764981891222916, 7.9, 4.0, 0.25]",0.9165440090927826,3.393433137334077,14.195222200824412,1.4056673914076734,0.9469015575381734,True,0.0,True
